Training the model
Training the model
Epoch: 1, loss_train: 4.8090, acc_train: 0.0000, loss_val: 4.8107, acc_val: 0.0000, time:8.5358
Epoch: 26, loss_train: 2.6177, acc_train: 0.2084, loss_val: 2.6194, acc_val: 0.1999, time:8.2528
Epoch: 27, loss_train: 2.7364, acc_train: 0.1397, loss_val: 2.7282, acc_val: 0.1321, time:8.2371
Epoch: 28, loss_train: 2.7701, acc_train: 0.2118, loss_val: 2.7724, acc_val: 0.2105, time:8.3249
Epoch: 29, loss_train: 2.7335, acc_train: 0.2249, loss_val: 2.7299, acc_val: 0.2197, time:8.3390
Epoch: 30, loss_train: 2.6127, acc_train: 0.2234, loss_val: 2.5969, acc_val: 0.2232, time:8.4769
Epoch: 31, loss_train: 2.6747, acc_train: 0.1594, loss_val: 2.6664, acc_val: 0.1568, time:8.2687
Epoch: 32, loss_train: 2.6473, acc_train: 0.1921, loss_val: 2.6480, acc_val: 0.1946, time:8.2911
Epoch: 33, loss_train: 2.6390, acc_train: 0.2246, loss_val: 2.6524, acc_val: 0.2237, time:8.2858
Epoch: 34, loss_train: 2.6259, acc_train: 0.2322, loss_val: 2.6320, acc_val: 0.2281, time:8.2139
Epoch: 35, loss_train: 2.6248, acc_train: 0.2290, loss_val: 2.6304, acc_val: 0.2281, time:8.3447
Epoch: 36, loss_train: 2.5984, acc_train: 0.2248, loss_val: 2.5982, acc_val: 0.2197, time:8.2382
Epoch: 37, loss_train: 2.5677, acc_train: 0.2259, loss_val: 2.5656, acc_val: 0.2228, time:8.3102
Epoch: 38, loss_train: 2.5995, acc_train: 0.1827, loss_val: 2.5938, acc_val: 0.1937, time:8.3506
Epoch: 39, loss_train: 2.5895, acc_train: 0.2172, loss_val: 2.5897, acc_val: 0.2153, time:8.2429
Epoch: 40, loss_train: 2.5517, acc_train: 0.2356, loss_val: 2.5704, acc_val: 0.2329, time:8.4313
Epoch: 41, loss_train: 2.5500, acc_train: 0.2359, loss_val: 2.5543, acc_val: 0.2343, time:8.3276
Epoch: 42, loss_train: 2.5676, acc_train: 0.2227, loss_val: 2.5726, acc_val: 0.2197, time:8.3103
Epoch: 43, loss_train: 2.5644, acc_train: 0.2214, loss_val: 2.5614, acc_val: 0.2188, time:8.3229
Epoch: 44, loss_train: 2.5553, acc_train: 0.2188, loss_val: 2.5581, acc_val: 0.2122, time:8.3187
Epoch: 45, loss_train: 2.5675, acc_train: 0.2378, loss_val: 2.5585, acc_val: 0.2351, time:8.2889
Epoch: 46, loss_train: 2.5783, acc_train: 0.2340, loss_val: 2.5744, acc_val: 0.2281, time:8.3100
Epoch: 47, loss_train: 2.5564, acc_train: 0.2114, loss_val: 2.5616, acc_val: 0.2127, time:8.3756
Epoch: 48, loss_train: 2.5239, acc_train: 0.2198, loss_val: 2.5310, acc_val: 0.2228, time:8.2476
Epoch: 49, loss_train: 2.5395, acc_train: 0.2256, loss_val: 2.5448, acc_val: 0.2224, time:8.8216
Epoch: 50, loss_train: 2.5489, acc_train: 0.2382, loss_val: 2.5548, acc_val: 0.2351, time:9.3044
Test set results: lost=2.5533 , accuracy= 0.2209
